bins,Global,Basic Materials,Communication Services,Consumer Cyclical,Consumer Defensive,Energy,Financial Services,Healthcare,Industrials,Technology,Utilities
-0.059999999999999165,0.00356154710823855,0.003560144508513351,0.00286119753038303,0.0037116909216319094,0.0047716304441147266,0.00420944218985482,0.0034505221224874418,0.0037414439330677976,0.0036017344989612535,0.002769266429049238,0.0048239958977042766
-0.049999999999999156,0.003599530346715658,0.003585522320692164,0.0028932942975507876,0.0037659771955072256,0.004798233553534525,0.0042141665918636355,0.0034728621715441606,0.003802844725404978,0.0036430055353383253,0.0028026114873725924,0.004828216366556162
-0.03999999999999915,0.003640715237478192,0.0036435287485294485,0.002939146822076157,0.0038170701591545824,0.00481032587599807,0.0041858201798107425,0.003498248590926793,0.0038749239164094953,0.0036932000390401697,0.0028522224278048985,0.004819775428852392
-0.02999999999999914,0.003688594492110256,0.0036797827659277513,0.0029758288416964524,0.0038702919962872455,0.004865950559330375,0.004299205828022319,0.0035571450838945006,0.0039002851132444163,0.0037222013078456804,0.002914846073924367,0.004811334491148622
-0.01999999999999913,0.00373516397989828,0.0036906589711472424,0.00302397399244809,0.003897967351596229,0.004878042881793921,0.004351174250119293,0.0036302579717164833,0.003976368703749187,0.003767934077885139,0.0029660836025675688,0.004836657304259932
-0.00999999999999912,0.003789446539101198,0.0037450399972446965,0.0030675338907471903,0.003977800107295224,0.004870787488315794,0.004469284300339685,0.003678999896931139,0.004039104295919783,0.003813666847924598,0.0030254540722652466,0.004857759648519355
8.881784197001252e-16,0.0038354339082918715,0.003781294014643,0.003113386415272559,0.004026764197457273,0.004904645991213718,0.00454015033047192,0.003740942760224761,0.004072474291755208,0.003866092218457635,0.0030742517185921065,0.004874641523926894
0.010000000000000897,0.003883895281521286,0.0037849194163828296,0.0031684094447030024,0.004073599414134018,0.004928830636140809,0.004568496742524817,0.003821163845473881,0.004128535884758722,0.003917402155575076,0.0031311823059734407,0.004887302930482548
0.020000000000000906,0.003936868073880164,0.003781294014642999,0.0032211398479071764,0.004128950124751987,0.0049747814615022775,0.004691331194754025,0.0038861530790934213,0.004180593078261984,0.0039620194921989385,0.0031921793638820155,0.004895743868186316
0.030000000000000915,0.003983874150616202,0.0038284242372607935,0.003228017726585981,0.004161947663774237,0.005006221499907493,0.004686606792745209,0.003970435991443762,0.004241993870599166,0.004008867695653993,0.0032482966571579027,0.00492528715014951
0.040000000000000924,0.004040485184208519,0.003890056066837908,0.003273870251111351,0.004219427247877515,0.0050594277187470905,0.004823614451000867,0.004047610706366965,0.004296720663769261,0.004043446131537486,0.003293841127062971,0.004984373714075897
0.05000000000000093,0.004091275031827334,0.0039516878964150235,0.00333347853299433,0.004274777958495484,0.005093286221645015,0.004833063255018499,0.004124785421290168,0.0043781434536076975,0.0040579467659402416,0.0033450786557061725,0.005026578402594745
0.06000000000000094,0.004140318523654098,0.004002443520772647,0.003372453178840894,0.0043439663467679445,0.005083612363674179,0.004899204883141918,0.004181651000707266,0.0044355398464446276,0.0041126030033044715,0.0034020092430875073,0.005022357933742861
0.07000000000000095,0.004202896272869256,0.004027821332951458,0.003454987722986558,0.004432314596408165,0.005134400118021067,0.0049558977072477065,0.004241562950450279,0.004483592640447639,0.0041728364077466855,0.0034711392420505587,0.005026578402594745
0.08000000000000096,0.004258052009968198,0.004085827760788744,0.003503132873738195,0.004491923053996747,0.005202117123816917,0.005022039335371127,0.004284212135013103,0.0045276410349504,0.004228608078526513,0.003537016064591817,0.005051901215706054
0.09000000000000097,0.004304621497756224,0.004161961197325179,0.0035742042867525172,0.0045281139032469575,0.0051972801948314985,0.005069283355459285,0.00432787677635123,0.00458503742778733,0.004277687148812761,0.003601266298922182,0.005081444497669248
0.10000000000000098,0.00436312441678993,0.004216342223422635,0.0036177641850516184,0.004604753348717994,0.005199698659324207,0.005111802973538627,0.004400989664173213,0.004657116618791845,0.004335689686423782,0.003658196886303518,0.005089885435373016
0.11000000000000099,0.004424101339862376,0.004281599454739581,0.003693420850518477,0.004670748426762495,0.005214209446280463,0.005135424983582705,0.004510658995906187,0.004706504212628274,0.0043959230908659965,0.003706994532630376,0.005094105904224901
0.120000000000001,0.004485514851882834,0.004321478873877713,0.0037323954963650405,0.00475058118246149,0.005223883304251298,0.005177944601662047,0.004580725513402253,0.004797270601300628,0.004467310829464174,0.003766365002328054,0.00511942871733621
0.130000000000001,0.004550566605136732,0.004368609096495507,0.003812637414284437,0.004827220627932525,0.0052819264520763114,0.00523936182777665,0.004638606549594656,0.0048226317981355515,0.004563238103205478,0.003838748177712895,0.005157412937003173
0.140000000000001,0.004606013401534347,0.004466494943470925,0.0038814162010724893,0.004882571338550494,0.005294018774539858,0.005253535033803099,0.004711719437416639,0.004864010592971478,0.004611201740076129,0.003907878176675946,0.005199617625522021
0.15000000000000102,0.004676304222164398,0.004553504585226853,0.003945609735408006,0.004953888600308262,0.005313366490481529,0.005244086229785467,0.004809203287845948,0.004918737386141574,0.004684820345505501,0.003998967116486082,0.005220719969781444
0.16000000000000103,0.004738881971379557,0.004586133200885325,0.004062533672947697,0.005014561494639497,0.005339969599901327,0.005300779053891256,0.0048955171137468985,0.004992151376979506,0.004731668548960556,0.004063217350816445,0.005229160907485214
0.17000000000000104,0.004803642665334779,0.004687644449600573,0.004135897712188289,0.005081621009426653,0.00537866503178467,0.005310227857908887,0.004968630001568882,0.005042873770649353,0.004807518021221121,0.004138040408517629,0.005292467940263485
0.18000000000000105,0.004882519735275747,0.004785530296575991,0.004250529023501711,0.005159324891640341,0.005410105070189887,0.005333849867952966,0.005076268419751244,0.005122961760654371,0.004876674892988108,0.004219369819062394,0.005343113566486101
0.19000000000000106,0.0049525194966071225,0.004883416143551408,0.004330770941421107,0.005221062222714229,0.005412523534682595,0.0053527474759882294,0.00515953587532628,0.0051963757514923055,0.004960332399157848,0.004298259347290815,0.005427522943523797
0.20000000000000107,0.0050322697444441155,0.004981301990526826,0.0044224759904718455,0.005291315047729344,0.005494751327434698,0.005338574269961782,0.005267174293508641,0.005272459341997074,0.005018334936768868,0.004401547698682666,0.005478168569746414
0.21000000000000107,0.005110128106839717,0.00502843221314462,0.004518766291975122,0.005363696746229765,0.00556004986873784,0.005348023073979412,0.005359580860061425,0.0053512125321686765,0.005094184409029435,0.004498329697230936,0.005495050445153953
0.22000000000000108,0.0051875498802873106,0.005126318060120039,0.00459442295744198,0.005448851685642025,0.005572142191201383,0.005366920682014676,0.00543675557498463,0.005452657319508366,0.00516668758104321,0.004591858519357416,0.00555413700908034
0.2300000000000011,0.005267882246721652,0.005231454710575116,0.0047067616425291335,0.005521233384142447,0.005639859196997234,0.005385818290049939,0.005513930289907833,0.005535414909180218,0.005250345087212951,0.004679694282745762,0.00561744404185861
0.2400000000000011,0.005348360142805334,0.005307588147111552,0.004780125681769724,0.005620226001209201,0.00567613616438787,0.005456684320182175,0.005595166831932258,0.005602154900851067,0.005332887159967097,0.0047781028695049275,0.005630105448414266
0.2500000000000011,0.0054419357073293975,0.005390972387127649,0.00489017174063061,0.005728798548959832,0.005758363957139972,0.005470857526208622,0.0057099134475417585,0.005704934488024176,0.005414313799305645,0.00487081839752596,0.0056554282615255734
0.2600000000000011,0.0055216859551663906,0.005488858234103067,0.0050070956781703,0.005835242223225158,0.00583333635641395,0.005499203938261516,0.005801304557319237,0.005769004880028191,0.005476778070579049,0.004965973807863335,0.0056554282615255734
0.27000000000000113,0.005612787515651714,0.0056121218932572966,0.005137775373067603,0.00594062146074783,0.0058478471433702035,0.005522825948305594,0.005895742037422629,0.005850427669866628,0.005562666443579984,0.005083088159047795,0.00569763295004442
0.28000000000000114,0.005700250834903598,0.005688255329793734,0.005254699310607293,0.0060076809755349875,0.005884124110760837,0.005588967576429014,0.00599728771495316,0.005918502461370892,0.005657478283905689,0.005196949333810466,0.005744058107415153
0.29000000000000115,0.005798337818557127,0.00576801416807,0.0053716232481469854,0.0061428644418519505,0.00585268407235562,0.005622038390490725,0.006139451663495903,0.006002594850876164,0.005729981455919466,0.005314876979100375,0.005815806077897194
0.30000000000000115,0.005900645162041443,0.005855023809825927,0.005511473447949362,0.006269532414227688,0.0059324934006150165,0.005674006812587699,0.006246074624902963,0.0060813480410477645,0.005824793296245173,0.005435244506706627,0.005862231235267926
0.31000000000000116,0.0059913101335787545,0.005945658853321683,0.005612349001905172,0.006347236296441376,0.005980862690469194,0.005697628822631777,0.0063628521540630735,0.006153427232052281,0.005922951436817669,0.0055507322696801914,0.00586645170411981
0.3200000000000012,0.006090270295128308,0.006014541486378459,0.005777418090196502,0.006408973627515265,0.006019558122352536,0.005754321646737566,0.006480645139998488,0.006245528420558053,0.00602891761129934,0.005690618855817186,0.005870672172971694
0.3300000000000012,0.0061828271521070085,0.006116052735093707,0.005885171522831118,0.006509030681324671,0.006065508947714006,0.0057779436567816445,0.006587268101405546,0.006316272811729153,0.006119267717962662,0.005816679442161573,0.00587489264182358
0.3400000000000012,0.006292993096655553,0.006184935368150483,0.006002095460370809,0.006604829988163465,0.006118715166553603,0.005858258490931512,0.006690844692486687,0.006431065597403014,0.006255350594665442,0.005962259087036703,0.005904435923786773
0.3500000000000012,0.006395300440139871,0.006279195813386071,0.00617633505356721,0.006716595846142056,0.00619126910133487,0.005896053707002039,0.00679848311066905,0.006501809988574112,0.0063490470015755505,0.006105398849595489,0.00585801076641604
0.3600000000000012,0.006504156617844378,0.006445964293418265,0.006309307374690781,0.006815588463208808,0.006237219926696343,0.005952746531107827,0.0069142451830538545,0.006624611573248477,0.00648178357803154,0.0062395923769943485,0.005883333579527348
0.3700000000000012,0.006608792435718099,0.0064894691142962264,0.006458328079398231,0.006883712414738617,0.0062831707520578095,0.005952746531107827,0.007006651749606639,0.00675942635642359,0.006596673219837985,0.0063867986100803725,0.005980404363120698
0.3800000000000012,0.006726089333084187,0.006583729559531816,0.006627982420142099,0.006994413835974556,0.006295263074521358,0.006028336963248879,0.007134599303295108,0.006892906339765287,0.006729409796293974,0.0065364447254827405,0.006052152333602739
0.39000000000000123,0.006840039048515513,0.0067069932186860455,0.006781588377302083,0.007077439901901511,0.006365398544809915,0.006061407777310589,0.007250361375679912,0.007005029525772314,0.006845414871516013,0.006703170017099511,0.006132341241788549
0.40000000000000124,0.006950350522713395,0.006779501253482652,0.006948950091819682,0.007199850127306635,0.006447626337562017,0.006070856581328219,0.007339721571906779,0.0070690999177763295,0.006964766246984845,0.006864202249978144,0.006182986868011166
0.41000000000000125,0.007070558013066235,0.006913641117856373,0.007107141301432204,0.007323324789454414,0.0065298541303141205,0.006155895817486903,0.007415880830054679,0.007189231902783858,0.007089694789531659,0.007047193423703864,0.00619564827456682
0.42000000000000126,0.007173301945498565,0.006982523750913148,0.007210309481614286,0.007416995222807899,0.006575804955675591,0.006179517827530983,0.007514380137259294,0.00729868548912405,0.007192314663766538,0.007229371303324134,0.006254734838493207
0.43000000000000127,0.007302241214811659,0.007200047855302966,0.007389134327263224,0.007536212137985064,0.0066701250708912415,0.006269281465698482,0.007622018555441657,0.0073827778786293196,0.007340667308040882,0.007404229535995382,0.006322262340123363
